"(PDH-CSV 4.0) (","\\DESKTOP-INSGQFC\Memory\Cache Bytes","\\DESKTOP-INSGQFC\Memory\Committed Bytes","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Access Methods\Page Splits/sec","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Buffer Manager\Buffer cache hit ratio","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:General Statistics\User Connections","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Free Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Maximum Workspace Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Total Server Memory (KB)","\\DESKTOP-INSGQFC\Processor(_Total)\% Processor Time"
"11/10/2022 18:07:13.216","277651456","8211963904","0","100","1","34848","1755720","237464","6.0082601148435443861"
"11/10/2022 18:07:28.226","277254144","8219668480","0","100","1","34816","1760400","237464","5.4661070275499934468"
"11/10/2022 18:07:43.223","277757952","8190795776","0","100","1","34920","1757760","237464","6.2562658218377702468"
"11/10/2022 18:07:58.215","278323200","8206016512","0","100","1","34344","1757760","237464","4.6265338202385546396"
"11/10/2022 18:08:13.227","276799488","8225718272","0","100","1","34312","1748160","237464","11.803638941414607899"
"11/10/2022 18:08:28.225","276307968","8228261888","0","100","1","34336","1745640","237464","7.7326172257430991763"
"11/10/2022 18:08:43.210","276676608","8208842752","0","100","1","34416","25920","237464","7.6460750790497407081"
"11/10/2022 18:08:58.224","276156416","8223756288","0","100","1","34328","1736640","237464","7.2832672600792847106"
"11/10/2022 18:09:13.221","276480000","8226844672","0","100","1","34272","1736640","237464","5.3975266942674515747"
"11/10/2022 18:09:28.217","275316736","8231641088","0","100","1","34336","25920","237464","4.0144376589543835365"
"11/10/2022 18:09:43.221","275361792","8231292928","0","100","1","34328","1736760","237464","5.4158086534546008295"
"11/10/2022 18:09:58.217","275673088","8222785536","0","100","1","34192","1737960","237464","6.0423068911423793992"
"11/10/2022 18:10:13.230","275197952","8227061760","0","100","1","34192","1737960","237464","4.433089374100407376"
"11/10/2022 18:10:28.222","275517440","8225906688","0","100","1","34112","1737960","237464","3.148964943182430698"
"11/10/2022 18:10:43.220","275816448","8229044224","0","100","1","34248","1742640","237464","9.6347228964449129762"
"11/10/2022 18:10:58.215","275075072","8209215488","0","100","1","34296","1742880","237464","7.4098995624402030913"
"11/10/2022 18:11:13.214","275124224","8215629824","0","100","1","34248","1742880","237464","5.4449699416168950705"
"11/10/2022 18:11:28.228","275435520","8214036480","0","100","1","34168","1742880","237464","3.4456858554713143405"
"11/10/2022 18:11:43.213","275951616","8213327872","0","100","1","34256","25800","237464","8.8715669145782669602"
"11/10/2022 18:11:58.217","276176896","8202526720","0","100","1","34144","1792680","237464","3.3439450720965435693"
"11/10/2022 18:12:13.231","276492288","8205066240","0","100","1","34248","1791720","237464","8.3763556787897481826"
"11/10/2022 18:12:28.226","276156416","8214405120","0","100","1","34128","1791720","237464","4.5055441657488319862"
"11/10/2022 18:12:43.219","276459520","8214634496","0","100","1","34104","1791720","237464","5.8265756064499019118"
"11/10/2022 18:12:58.204","276770816","8227291136","0","100","1","34464","1790280","237464","6.8965030074040978292"
"11/10/2022 18:13:13.204","276312064","8199516160","0","100","1","34568","1789080","237464","8.2724891589367910427"
"11/10/2022 18:13:28.212","276697088","8212488192","0","100","1","34464","1789080","237464","5.8135116852753636607"
"11/10/2022 18:13:43.222","276500480","8215404544","0","100","1","34424","1789080","237464","4.7533433787445673602"
"11/10/2022 18:13:58.206","276557824","8239529984","0","100","1","34312","1791000","237464","6.1785671193325120143"
"11/10/2022 18:14:13.212","276877312","8201605120","0","100","1","34448","25920","237464","4.5778420902624734623"
"11/10/2022 18:14:28.213","276635648","8213962752","0","100","1","34040","1787640","237464","6.1676805346355774162"
"11/10/2022 18:14:43.221","276971520","8213864448","0","100","1","34008","1787640","237464","4.4757395706256364321"
"11/10/2022 18:14:58.213","277831680","8232189952","0","100","1","33840","25440","237464","3.8144795918600760132"
"11/10/2022 18:15:13.219","276840448","8233168896","0","100","1","34264","1788480","237464","5.8216054420680780623"
"11/10/2022 18:15:28.218","277135360","8205910016","0","100","1","34424","1787760","237464","6.7268526845192138097"
"11/10/2022 18:15:43.210","277700608","8209903616","0","100","1","34384","1787760","237464","5.0362328851199293922"
"11/10/2022 18:15:58.211","277286912","8225083392","0","100","1","34264","1787760","237464","6.9509708859467949083"
"11/10/2022 18:16:13.214","276496384","8224264192","0","100","1","34312","1789800","237464","3.9126831714984322552"
"11/10/2022 18:16:28.216","276832256","8203247616","0","100","1","34392","25920","237464","7.4038898122270708768"
"11/10/2022 18:16:43.228","276086784","8211693568","0","100","1","34344","1790040","237464","4.3083934877771739025"
"11/10/2022 18:16:58.215","276647936","8229376000","0","100","1","34224","1790040","237464","5.0127999241294185495"
"11/10/2022 18:17:13.229","276946944","8237867008","0","100","1","34272","25800","237464","7.3140575784063628362"
"11/10/2022 18:17:28.227","276484096","8229044224","0","100","1","34256","1788840","237464","4.2679746098417847833"
"11/10/2022 18:17:43.216","276713472","8206012416","0","100","1","34376","1907880","237464","9.7752453512870545183"
"11/10/2022 18:17:58.224","277016576","8221413376","0","100","1","34256","1830840","237464","6.091645319083549559"
"11/10/2022 18:18:13.218","275542016","8220463104","0","100","1","34224","1830840","237464","4.5242465385552987911"
"11/10/2022 18:18:28.216","276152320","8222138368","0","100","1","34280","1810920","237464","7.0312284344745012987"
"11/10/2022 18:18:43.226","276439040","8203923456","0","100","1","34360","1809960","237464","7.4951406647230882641"
"11/10/2022 18:18:58.225","276238336","8219811840","0","100","1","34232","1809960","237464","4.9953340041707257058"
"11/10/2022 18:19:13.217","276545536","8219852800","0","100","1","34208","1809960","237464","6.6950137898568851114"
"11/10/2022 18:19:28.229","276877312","8225116160","0","100","1","34240","1788120","237464","7.0023890787529241564"
"11/10/2022 18:19:43.224","276172800","8204009472","0","100","1","34336","25920","237464","6.8306700905817034908"
"11/10/2022 18:19:58.212","276459520","8218730496","0","100","1","34016","1787160","237464","5.1017898142875273138"
"11/10/2022 18:20:13.216","276299776","8218804224","0","100","1","33976","1787160","237464","3.9223133301241275284"
"11/10/2022 18:20:28.221","276566016","8227459072","0","100","1","33928","25560","237464","5.1748478320722046675"
"11/10/2022 18:20:43.212","277147648","8219725824","0","100","1","34080","1787280","237464","4.9155057580096750414"
"11/10/2022 18:20:58.221","276418560","8204374016","0","100","1","34144","1788600","237464","7.6982743904178585481"
"11/10/2022 18:21:13.210","276463616","8211050496","0","100","1","34096","1788600","237464","4.3568295989469429941"
"11/10/2022 18:21:28.211","277016576","8212467712","0","100","1","34016","1788600","237464","4.7217574937787887279"
"11/10/2022 18:21:43.216","276549632","8218431488","0","100","1","34096","1785840","237464","8.8586358164074336941"
"11/10/2022 18:21:58.227","276873216","8202895360","0","100","1","34144","25680","237464","5.9374872588168976506"
"11/10/2022 18:22:13.226","277417984","8210976768","0","100","1","34088","1786920","237464","4.9177975418252639628"
"11/10/2022 18:22:28.225","276992000","8216457216","0","100","1","33992","1786920","237464","4.2893301421928704542"
"11/10/2022 18:22:43.212","277028864","8218963968","0","100","1","34056","25680","237464","5.611041920933812932"
"11/10/2022 18:22:58.221","277626880","8230916096","0","100","1","34936","1783560","237464","5.4327524665199415921"
"11/10/2022 18:23:13.206","277127168","8203964416","0","100","1","34896","1784160","237464","5.8018490613114925836"
"11/10/2022 18:23:28.214","277426176","8209625088","0","100","1","34776","1784160","237464","4.8305419054989311434"
"11/10/2022 18:23:43.225","277725184","8220020736","0","100","1","34736","1784160","237464","3.0272015182410072498"
"11/10/2022 18:23:58.217","275931136","8227913728","0","100","1","34288","1785120","237464","6.2156483149435111102"
"11/10/2022 18:24:13.227","276459520","8202096640","0","100","1","34400","1782840","237464","6.7012659431624150841"
"11/10/2022 18:24:28.224","276258816","8214241280","0","100","1","33960","1782840","237464","4.2220089060733485553"
"11/10/2022 18:24:43.220","276553728","8225501184","0","100","1","33936","1782840","237464","4.9674970366758275375"
"11/10/2022 18:24:58.214","276877312","8244748288","0","100","1","34152","1770720","237464","6.4434786163292905314"
"11/10/2022 18:25:13.228","277204992","8217862144","0","100","1","34136","1770720","237464","4.6884002555931614253"
"11/10/2022 18:25:28.220","276733952","8227487744","0","100","1","34216","1773840","237464","6.1311698212766385652"
"11/10/2022 18:25:43.213","277032960","8233738240","0","100","1","34144","1773840","237464","6.2729243583920846206"
"11/10/2022 18:25:58.218","276832256","8246444032","0","100","1","34056","1773840","237464","3.7554165045613152607"
"11/10/2022 18:26:13.205","276869120","8246382592","0","100","1","34128","1774320","237464","6.7413924788678913913"
"11/10/2022 18:26:28.205","277172224","8220442624","0","100","1","34248","1775160","237464","7.6696079803655115015"
"11/10/2022 18:26:43.210","276963328","8230453248","0","100","1","34160","1775160","237464","4.7485259613848977978"
"11/10/2022 18:26:58.223","275959808","8254443520","0","100","1","34048","1775160","237464","6.1069634337071025953"
"11/10/2022 18:27:13.217","276336640","8245002240","0","100","1","34112","1773480","237464","6.1115145882223886886"
"11/10/2022 18:27:28.212","275824640","8219054080","0","100","1","34232","25800","237464","7.856558622099651501"
"11/10/2022 18:27:43.219","276123648","8226963456","0","100","1","34184","1774920","237464","4.8918506295169583709"
"11/10/2022 18:27:58.208","276426752","8240119808","0","100","1","34864","1774920","237464","3.7285569814423435986"
"11/10/2022 18:28:13.220","276193280","8241106944","0","100","1","34888","26400","237464","6.326042021115041436"
"11/10/2022 18:28:28.208","276500480","8240943104","0","100","1","34792","1770960","237464","5.1046695175719802862"
"11/10/2022 18:28:43.212","277090304","8235933696","0","100","1","34848","1770720","237464","10.595535400180654761"
"11/10/2022 18:28:58.224","276336640","8249630720","0","100","1","34400","1770720","237464","3.1126866854361057158"
"11/10/2022 18:29:13.209","276639744","8250748928","0","100","1","34368","1770720","237464","5.4939066696075737894"
"11/10/2022 18:29:28.220","277250048","8256520192","0","100","1","34080","1763520","237464","7.5688464204322070117"
"11/10/2022 18:29:43.210","276504576","8224006144","0","100","1","34552","1760880","237464","5.9078138972500688908"
"11/10/2022 18:29:58.219","278458368","8233709568","0","100","1","34120","1760880","237464","8.3496470319346816069"
"11/10/2022 18:30:13.212","278261760","8241262592","0","100","1","34072","1760880","237464","4.2173349124006502819"
"11/10/2022 18:30:28.216","278331392","8236273664","0","100","1","34176","25680","237464","5.6993860572015613286"
"11/10/2022 18:30:43.220","278618112","8219566080","0","100","1","34152","1770120","237464","3.711481260024107609"
"11/10/2022 18:30:58.206","278937600","8235462656","0","100","1","31256","1770000","237464","10.647381619378759154"
"11/10/2022 18:31:13.218","278446080","8235819008","0","100","1","31216","1770000","237464","5.9586949054803888259"
"11/10/2022 18:31:28.209","278814720","8233021440","0","100","1","31160","1770000","237464","6.090290748829096934"
"11/10/2022 18:31:43.214","276496384","8236015616","0","100","1","34144","1757880","237464","6.1509379600431568491"
"11/10/2022 18:31:58.217","276779008","8214917120","0","100","1","34208","1758600","237464","5.7248570107942491347"
"11/10/2022 18:32:13.210","277102592","8224071680","0","100","1","34144","1758600","237464","5.6152046545373757169"
"11/10/2022 18:32:28.221","276869120","8231133184","0","100","1","34048","1758600","237464","5.6200745159402654139"
"11/10/2022 18:32:43.210","276914176","8229617664","0","100","1","34152","1931400","237464","5.7505083515020700702"
"11/10/2022 18:32:58.218","277524480","8212967424","0","100","1","35072","26520","237464","5.7805614859872900269"
"11/10/2022 18:33:13.216","276725760","8219828224","0","100","1","34912","1838040","237464","3.6947060390891572901"
"11/10/2022 18:33:28.230","277049344","8226734080","0","100","1","34792","1811640","237464","7.496952052803951716"
"11/10/2022 18:33:43.215","277327872","8222601216","0","100","1","34840","26400","237464","4.1366896008804054929"
"11/10/2022 18:33:58.219","277123072","8238108672","0","100","1","34296","1797120","237464","6.7935465032977653266"
"11/10/2022 18:34:13.203","277221376","8212328448","0","100","1","34424","1797240","237464","5.3168864454991471291"
"11/10/2022 18:34:28.218","277753856","8232366080","0.46620841487540515269","100","1","33184","1797240","237464","9.6204070583144947193"
"11/10/2022 18:34:43.206","277008384","8244830208","0","100","1","33136","1776000","237464","6.1643098470225314855"
"11/10/2022 18:34:58.209","277430272","8261386240","0","100","1","34152","1768080","237464","6.4099295455052329729"
"11/10/2022 18:35:13.221","277446656","8237559808","0","100","1","34352","1762080","237464","9.4219252815778364862"
"11/10/2022 18:35:28.220","276721664","8251142144","0","100","1","34248","1762080","237464","6.8053046080070238588"
"11/10/2022 18:35:43.214","277327872","8251269120","0","100","1","34208","1762080","237464","6.0789501183888150493"
"11/10/2022 18:35:58.215","276815872","8265916416","0","100","1","34200","25800","237464","4.5651914267870186137"
"11/10/2022 18:36:13.220","277135360","8265515008","0","100","1","34192","1762920","237464","3.4706764849632976144"
"11/10/2022 18:36:28.209","277450752","8242999296","0","100","1","34264","1762800","237464","7.3017230372377284198"
"11/10/2022 18:36:43.224","277757952","8257142784","0","100","1","34216","1762800","237464","5.678239350681280051"
"11/10/2022 18:36:58.213","282734592","8295927808","0","100","1","34136","1729320","237464","7.120121220738373502"
"11/10/2022 18:37:13.223","278749184","8295985152","0","100","1","34176","1729920","237464","7.1060909438508073066"
"11/10/2022 18:37:28.214","279064576","8274796544","0","100","1","34272","1730760","237464","4.9191375768831591131"
"11/10/2022 18:37:43.216","279613440","8279531520","0","100","1","34232","1730760","237464","5.2862628361951440326"
"11/10/2022 18:37:58.232","278900736","8290099200","0","100","1","34832","1730760","237464","4.2904140878742502707"
"11/10/2022 18:38:13.227","279494656","8277749760","0","100","1","34840","1743600","237464","9.5839256194905413366"
"11/10/2022 18:38:28.221","279834624","8252379136","0","100","1","34864","26400","237464","6.9642635926453699824"
"11/10/2022 18:38:43.208","279576576","8259125248","0","100","1","34816","1746960","237464","6.5836712407682851378"
"11/10/2022 18:38:58.208","279912448","8273629184","0","100","1","34344","1746960","237464","4.806417350084801754"
"11/10/2022 18:39:13.217","280215552","8272384000","0","100","1","34312","1746960","237464","3.4334299120688416274"
"11/10/2022 18:39:28.224","278773760","8277057536","0.06663572236991252562","100","1","33336","1750560","237464","7.4507720629839013782"
"11/10/2022 18:39:43.220","278994944","8256303104","0","100","1","34440","1731720","237464","6.6314622136691365739"
"11/10/2022 18:39:58.212","279339008","8277393408","0","100","1","33992","1731720","237464","6.07920643453123688"
"11/10/2022 18:40:13.227","279064576","8268218368","0","100","1","33968","1731720","237464","3.6644321457408146614"
"11/10/2022 18:40:28.225","279392256","8271224832","0","100","1","34080","1739400","237464","7.592544272935020544"
"11/10/2022 18:40:43.223","278908928","8254062592","0","100","1","34168","25680","237464","6.7180743924694645841"
"11/10/2022 18:40:58.214","278982656","8269197312","0","100","1","34056","1738320","237464","6.8594239209900269572"
"11/10/2022 18:41:13.218","279289856","8268951552","0","100","1","34024","1738320","237464","4.5324931695952415112"
"11/10/2022 18:41:28.214","278847488","8267325440","0","100","1","34072","25680","237464","6.0390839579626431899"
"11/10/2022 18:41:43.227","279117824","8266940416","0","100","1","34056","1738800","237464","3.593286725351818589"
"11/10/2022 18:41:58.218","279666688","8264716288","0","100","1","34032","1738680","237464","7.1911385472370632499"
"11/10/2022 18:42:13.211","279207936","8264941568","0","100","1","34008","1738680","237464","3.6552121606061471759"
"11/10/2022 18:42:28.223","279572480","8265453568","0","100","1","33936","1738680","237464","6.674884476928522048"
"11/10/2022 18:42:43.214","279896064","8266391552","0","100","1","34016","1739400","237464","6.4438482009563031738"
"11/10/2022 18:42:58.219","279461888","8246996992","0","100","1","34472","1737960","237464","5.9411116322060859574"
"11/10/2022 18:43:13.203","279998464","8262938624","0","100","1","34368","1737960","237464","5.525349398207235474"
"11/10/2022 18:43:28.215","280342528","8264650752","0","100","1","34344","1717680","237464","6.8170168877705101806"
"11/10/2022 18:43:43.221","280649728","8267280384","0","100","1","34416","1728600","237464","7.0829755629193469346"
"11/10/2022 18:43:58.217","279633920","8250531840","0","100","1","34216","25800","237464","6.7197119951003418947"
"11/10/2022 18:44:13.221","280223744","8258244608","0","100","1","34328","1735920","237464","7.276684911595121541"
"11/10/2022 18:44:28.220","280006656","8268177408","0","100","1","33904","1735920","237464","3.8702316526409097364"
"11/10/2022 18:44:43.215","280043520","8270884864","0","100","1","33880","1735920","237464","6.1453795482823476704"
"11/10/2022 18:44:58.224","280379392","8284438528","0","100","1","34136","1736520","237464","7.1624579353853246033"
"11/10/2022 18:45:13.223","280723456","8257495040","0","100","1","34312","1737360","237464","8.8722295190833513345"
"11/10/2022 18:45:28.207","280231936","8266194944","0","100","1","34224","1737360","237464","7.6137285595613723999"
"11/10/2022 18:45:43.219","279793664","8270712832","0","100","1","34160","1737360","237464","5.8302537541782157859"
"11/10/2022 18:45:58.205","279281664","8281055232","0","100","1","34184","1738800","237464","4.4791258930208304179"
